"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","57/1411","129/7620",1.21153964470506e-11,1.52103295394335e-09,1.3031297231086e-09,"ATR/BARD1/BLM/BRCA1/BRIP1/CCNB1/CCNB2/CDC25A/CDC25C/CDC45/CDC6/CDC7/CDK1/CDK2/CHEK1/CHEK2/CLSPN/DBF4/DNA2/EXO1/GTSE1/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PKMYT1/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RNF168/SFN/TOPBP1/YWHAG/YWHAZ",57
"R-HSA-606279","R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere","26/1411","38/7620",2.00420387429389e-11,2.12908119261528e-09,1.82406895117922e-09,"CENPA/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CENPW/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/HJURP/OIP5/RUVBL1",26
"R-HSA-774815","R-HSA-774815","Nucleosome assembly","26/1411","38/7620",2.00420387429389e-11,2.12908119261528e-09,1.82406895117922e-09,"CENPA/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CENPW/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/HJURP/OIP5/RUVBL1",26
"R-HSA-176187","R-HSA-176187","Activation of ATR in response to replication stress","22/1411","29/7620",2.74081529186834e-11,2.70361851290727e-09,2.31629803613535e-09,"ATR/CDC25A/CDC25C/CDC45/CDC6/CDC7/CDK2/CHEK1/CLSPN/DBF4/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/RFC2/RFC3/RFC4/RFC5",22
"R-HSA-68962","R-HSA-68962","Activation of the pre-replicative complex","20/1411","25/7620",4.10472452950773e-11,3.77908305016678e-09,3.23769148853803e-09,"CDC45/CDC6/CDC7/CDK2/CDT1/DBF4/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/POLA1/POLA2/POLE/POLE2/PRIM1/PRIM2",20
"R-HSA-157579","R-HSA-157579","Telomere Maintenance","31/1411","53/7620",9.83935467338356e-11,8.49259300246418e-09,7.275943850581e-09,"DKC1/DNA2/FEN1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/LIG1/PCNA/POLA1/POLA2/POLD1/POLD2/POLE/POLE2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RUVBL1/TERT",31
"R-HSA-5693532","R-HSA-5693532","DNA Double-Strand Break Repair","55/1411","128/7620",1.04740952017324e-10,8.50866204328969e-09,7.28971084009117e-09,"ATR/BARD1/BLM/BRCA1/BRCA2/BRIP1/CCNA2/CDK2/CHEK1/CHEK2/CLSPN/DNA2/EME1/EXO1/EYA2/FEN1/GEN1/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/KPNA2/LIG3/PALB2/PARP1/PAXIP1/PCNA/POLD1/POLD2/POLE/POLE2/POLQ/PRKDC/RAD51/RAD51AP1/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RNF168/TDP1/TIMELESS/TIPIN/TOPBP1/XRCC2/XRCC3",55
"R-HSA-5693567","R-HSA-5693567","HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)","45/1411","96/7620",1.64968099353054e-10,1.26567191781427e-08,1.08435171738499e-08,"ATR/BARD1/BLM/BRCA1/BRCA2/BRIP1/CCNA2/CDK2/CHEK1/CLSPN/DNA2/EME1/EXO1/GEN1/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/PALB2/PCNA/POLD1/POLD2/POLE/POLE2/RAD51/RAD51AP1/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RNF168/TIMELESS/TIPIN/TOPBP1/XRCC2/XRCC3",45
"R-HSA-69306","R-HSA-69306","DNA Replication","45/1411","98/7620",3.85981774325771e-10,2.80547805444153e-08,2.4035651764109e-08,"CCNA2/CDC45/CDC6/CDC7/CDK2/CDT1/DBF4/DNA2/E2F1/E2F2/E2F3/FEN1/GINS1/GINS2/GINS3/GINS4/GMNN/LIG1/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PCNA/POLA1/POLA2/POLD1/POLD2/POLE/POLE2/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RFC2/RFC3/RFC4/RFC5",45
"R-HSA-5663220","R-HSA-5663220","RHO GTPases Activate Formins","49/1411","113/7620",7.54486130610424e-10,5.20972673186498e-08,4.46338110950588e-08,"AURKB/BIRC5/BUB1/BUB1B/CDC20/CDCA8/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DIAPH3/DSN1/DVL3/ERCC6L/INCENP/KIF18A/KIF2C/KNTC1/MAD2L1/NDC80/NDE1/NUF2/NUP107/NUP37/NUP43/PFN2/PLK1/RANGAP1/RCC2/RHOD/SKA1/SPC24/SPC25/TUBA1C/TUBB2A/TUBB2B/TUBB3/XPO1/ZWILCH/ZWINT",49
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","20/1411","28/7620",1.35367346006255e-09,8.90201451593517e-08,7.62671162461308e-08,"CCNB1/CCNE1/CDC25A/CDC45/CDC6/CDK1/CDT1/DHFR/E2F1/FBXO5/MCM8/PCNA/POLA1/POLA2/PPP2R3B/PRIM1/PRIM2/RRM2/TFDP1/TYMS",20
"R-HSA-176974","R-HSA-176974","Unwinding of DNA","12/1411","12/7620",1.56407769802648e-09,9.81814227715714e-08,8.41159489273571e-08,"CDC45/GINS1/GINS2/GINS3/GINS4/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8",12
"R-HSA-69473","R-HSA-69473","G2/M DNA damage checkpoint","33/1411","65/7620",3.651193277445e-09,2.19230344180502e-07,1.87823397887789e-07,"ATR/BARD1/BLM/BRCA1/BRIP1/CCNB1/CDC25C/CDK1/CHEK1/CHEK2/DNA2/EXO1/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RNF168/SFN/TOPBP1/YWHAG/YWHAZ",33
"R-HSA-2299718","R-HSA-2299718","Condensation of Prophase Chromosomes","21/1411","32/7620",5.77697609690491e-09,3.32416832909403e-07,2.84794786531628e-07,"CCNB1/CDK1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/NCAPD3/NCAPG2/PLK1/SET/SMC2/SMC4",21
"R-HSA-912446","R-HSA-912446","Meiotic recombination","24/1411","40/7620",6.51401793854111e-09,3.59834350925011e-07,3.08284470017693e-07,"BLM/BRCA1/BRCA2/CDK2/CDK4/DMC1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/MND1/PSMC3IP/RAD51/RAD51C/RBBP8",24
"R-HSA-5693579","R-HSA-5693579","Homologous DNA Pairing and Strand Exchange","22/1411","35/7620",8.21287490029425e-09,4.36230009127168e-07,3.73735683721892e-07,"ATR/BARD1/BLM/BRCA1/BRCA2/BRIP1/CHEK1/DNA2/EXO1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/TOPBP1/XRCC2/XRCC3",22
"R-HSA-5685942","R-HSA-5685942","HDR through Homologous Recombination (HRR)","29/1411","56/7620",1.81999631834429e-08,9.30894413197579e-07,7.97534449052235e-07,"ATR/BARD1/BLM/BRCA1/BRCA2/BRIP1/CHEK1/DNA2/EME1/EXO1/GEN1/PALB2/PCNA/POLD1/POLD2/POLE/POLE2/RAD51/RAD51AP1/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/TOPBP1/XRCC2/XRCC3",29
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription","14/1411","17/7620",2.04559714483046e-08,1.00891773464674e-06,8.64380146913322e-07,"CCNE1/CDC25A/CDC45/CDC6/CDK1/CDT1/DHFR/E2F1/FBXO5/PCNA/POLA1/RRM2/TFDP1/TYMS",14
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","52/1411","134/7620",2.40121656697838e-08,1.14347588930936e-06,9.79661495928748e-07,"CCNA2/CCNB1/CCNE1/CCNE2/CDC25A/CDC45/CDC6/CDC7/CDK1/CDK2/CDK4/CDK6/CDKN2A/CDT1/CKS1B/DBF4/DHFR/E2F1/E2F2/E2F3/FBXO5/HDAC1/LIN9/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/MNAT1/MYBL2/PCNA/POLA1/POLA2/POLE/POLE2/PPP2R3B/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/RBL1/RRM2/SKP2/TFDP1/TOP2A/TYMS",52
"R-HSA-5334118","R-HSA-5334118","DNA methylation","17/1411","24/7620",2.99675182363494e-08,1.37950475614662e-06,1.1818768595669e-06,"DNMT1/DNMT3A/DNMT3B/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/UHRF1",17
"R-HSA-69242","R-HSA-69242","S Phase","47/1411","118/7620",4.40705548103318e-08,1.96327213526027e-06,1.68201370481538e-06,"CCNA2/CCNE1/CCNE2/CDC25A/CDC45/CDC6/CDCA5/CDK2/CDK4/CDT1/CKS1B/DNA2/ESCO2/FEN1/GINS1/GINS2/GINS3/GINS4/LIG1/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/MNAT1/PCNA/POLA1/POLA2/POLD1/POLD2/POLE/POLE2/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RFC2/RFC3/RFC4/RFC5/SKP2",47
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","79/1411","241/7620",5.14848226409116e-08,2.22189187709684e-06,1.90358357396002e-06,"AURKB/BIRC5/BUB1/BUB1B/CDC20/CDC25C/CDCA8/CDH1/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CIT/CKAP5/DIAPH3/DSN1/DVL3/ERCC6L/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/INCENP/IQGAP3/KDM1A/KIF14/KIF18A/KIF2C/KIF5A/KLC3/KNTC1/MAD2L1/MEN1/NDC80/NDE1/NUF2/NUP107/NUP37/NUP43/PAK1/PFN2/PLK1/PRC1/RANGAP1/RCC2/RHOD/RTKN/SFN/SKA1/SPC24/SPC25/TUBA1C/TUBB2A/TUBB2B/TUBB3/WASF1/WIPF3/XPO1/YWHAG/YWHAZ/ZWILCH/ZWINT",79
"R-HSA-2555396","R-HSA-2555396","Mitotic Metaphase and Anaphase","61/1411","171/7620",6.0279085983562e-08,2.52258841646361e-06,2.16120231724159e-06,"ANAPC1/ANAPC7/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDCA5/CDCA8/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DSN1/ERCC6L/ESPL1/FBXO5/INCENP/KIF18A/KIF2C/KNTC1/LMNB1/MAD2L1/NDC80/NDE1/NUF2/NUP107/NUP37/NUP43/PLK1/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/PTTG1/RANGAP1/RCC2/SKA1/SPC24/SPC25/TMPO/TUBA1C/TUBB2A/TUBB2B/TUBB3/UBE2C/VRK1/XPO1/ZWILCH/ZWINT",61
"R-HSA-180786","R-HSA-180786","Extension of Telomeres","19/1411","30/7620",7.36663474405622e-08,2.99215370045342e-06,2.56349766325671e-06,"DKC1/DNA2/FEN1/LIG1/PCNA/POLA1/POLA2/POLD1/POLD2/POLE/POLE2/PRIM1/PRIM2/RFC2/RFC3/RFC4/RFC5/RUVBL1/TERT",19
"R-HSA-5693568","R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","17/1411","25/7620",7.74963601641351e-08,3.05778495390487e-06,2.6197265811876e-06,"BARD1/BLM/BRCA1/BRCA2/BRIP1/DNA2/EME1/EXO1/GEN1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2/XRCC3",17
"R-HSA-73894","R-HSA-73894","DNA Repair","83/1411","260/7620",8.87023325681502e-08,3.40272003546154e-06,2.915246251655e-06,"ACTL6A/ALKBH2/ATR/BARD1/BLM/BRCA1/BRCA2/BRIP1/CCNA2/CDK2/CHEK1/CHEK2/CLSPN/DNA2/DTL/EME1/EXO1/EYA2/FANCA/FANCB/FANCD2/FANCE/FANCF/FANCG/FANCI/FANCL/FANCM/FEN1/GEN1/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/INO80B/KPNA2/LIG1/LIG3/MNAT1/MSH2/MSH6/PALB2/PARP1/PAXIP1/PCNA/PMS2/LOC107984056/POLB/POLD1/POLD2/POLE/POLE2/POLQ/POLR2D/POLR2H/PRKDC/PRPF19/RAD51/RAD51AP1/RAD51C/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RNF168/RUVBL1/SMUG1/TDG/TDP1/TIMELESS/TIPIN/TOPBP1/UBE2T/UNG/XRCC2/XRCC3",83
"R-HSA-68882","R-HSA-68882","Mitotic Anaphase","60/1411","170/7620",1.19828857891589e-07,4.47253115535904e-06,3.83179619545224e-06,"ANAPC1/ANAPC7/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDCA5/CDCA8/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DSN1/ERCC6L/ESPL1/INCENP/KIF18A/KIF2C/KNTC1/LMNB1/MAD2L1/NDC80/NDE1/NUF2/NUP107/NUP37/NUP43/PLK1/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/PTTG1/RANGAP1/RCC2/SKA1/SPC24/SPC25/TMPO/TUBA1C/TUBB2A/TUBB2B/TUBB3/UBE2C/VRK1/XPO1/ZWILCH/ZWINT",60
"R-HSA-2467813","R-HSA-2467813","Separation of Sister Chromatids","57/1411","159/7620",1.3484784919832e-07,4.90065473007578e-06,4.19858677282303e-06,"ANAPC1/ANAPC7/AURKB/BIRC5/BUB1/BUB1B/CDC20/CDCA5/CDCA8/CENPA/CENPE/CENPF/CENPH/CENPI/CENPK/CENPL/CENPM/CENPN/CENPO/CENPP/CENPQ/CKAP5/DSN1/ERCC6L/ESPL1/INCENP/KIF18A/KIF2C/KNTC1/MAD2L1/NDC80/NDE1/NUF2/NUP107/NUP37/NUP43/PLK1/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/PTTG1/RANGAP1/RCC2/SKA1/SPC24/SPC25/TUBA1C/TUBB2A/TUBB2B/TUBB3/UBE2C/XPO1/ZWILCH/ZWINT",57
"R-HSA-983189","R-HSA-983189","Kinesins","24/1411","45/7620",1.49970293644061e-07,5.31048655185763e-06,4.54970607438392e-06,"CENPE/KIF11/KIF15/KIF18A/KIF18B/KIF1A/KIF20A/KIF20B/KIF21A/KIF22/KIF23/KIF26B/KIF2C/KIF3C/KIF4A/KIF5A/KIFC1/KIFC2/KLC3/RACGAP1/TUBA1C/TUBB2A/TUBB2B/TUBB3",24
"R-HSA-5693537","R-HSA-5693537","Resolution of D-Loop Structures","17/1411","26/7620",1.85288895016815e-07,6.39709910045552e-06,5.48065047365525e-06,"BARD1/BLM/BRCA1/BRCA2/BRIP1/DNA2/EME1/EXO1/GEN1/PALB2/RAD51/RAD51AP1/RAD51C/RBBP8/RMI1/XRCC2/XRCC3",17
"R-HSA-69239","R-HSA-69239","Synthesis of DNA","38/1411","91/7620",2.0350048412442e-07,6.85449191648351e-06,5.87251717986773e-06,"CCNA2/CDC45/CDC6/CDK2/CDT1/DNA2/FEN1/GINS1/GINS2/GINS3/GINS4/LIG1/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PCNA/POLA1/POLA2/POLD1/POLD2/POLE/POLE2/PRIM1/PRIM2/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/RFC2/RFC3/RFC4/RFC5",38
"R-HSA-5693607","R-HSA-5693607","Processing of DNA double-strand break ends","31/1411","68/7620",2.57831121650495e-07,8.47773283331748e-06,7.2632125497533e-06,"ATR/BARD1/BLM/BRCA1/BRIP1/CCNA2/CDK2/CHEK1/CLSPN/DNA2/EXO1/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BN/HIST1H4H/HIST1H4I/HIST3H2BB/HIST4H4/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RNF168/TIMELESS/TIPIN/TOPBP1",31
