"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","26/359","158/7589",1.92391468186319e-08,1.5861122972178e-06,1.27045786431084e-06,"ANAPC11/BUB1B/CCNB1/CCNB2/CDC20/CDC23/CDK1/CHEK1/EXO1/MAD2L1/MCM4/MDM2/PKMYT1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SFN/UBE2C/YWHAG/YWHAZ/ZNF385A",26
"R-HSA-176409","R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","17/359","71/7589",2.03130710422771e-08,1.5861122972178e-06,1.27045786431084e-06,"ANAPC11/BUB1B/CCNB1/CDC20/CDC23/CDK1/MAD2L1/NEK2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/UBE2C",17
"R-HSA-2500257","R-HSA-2500257","Resolution of Sister Chromatid Cohesion","20/359","99/7589",2.575397130313e-08,1.85626700854099e-06,1.486848707622e-06,"BUB1/BUB1B/CCNB1/CCNB2/CDC20/CDCA5/CDCA8/CDK1/CENPE/CENPF/CENPO/KIF18A/KIF2C/MAD2L1/NUP37/PLK1/RCC2/TUBA1C/ZWILCH/ZWINT",20
"R-HSA-179419","R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","16/359","69/7589",8.67644176691281e-08,5.80701852542664e-06,4.65135562391641e-06,"ANAPC11/BUB1B/CDC20/CDC23/CDK1/MAD2L1/NEK2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/UBE2C",16
"R-HSA-2514853","R-HSA-2514853","Condensation of Prometaphase Chromosomes","7/359","11/7589",1.40134780076343e-07,8.75375259543555e-06,7.01165601364438e-06,"CCNB1/CCNB2/CDK1/NCAPD2/NCAPG/NCAPH/SMC4",7
"R-HSA-69275","R-HSA-69275","G2/M Transition","25/359","171/7589",3.89648396510816e-07,2.28187842206646e-05,1.82775859679087e-05,"CCNB1/CCNB2/CDK1/CENPF/FOXM1/HMMR/MYBL2/NEK2/PKMYT1/PLK1/PPP1CB/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/RAB8A/SKP1/TPX2/TUBA1C/TUBG1/YWHAG",25
"R-HSA-174184","R-HSA-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","15/359","68/7589",4.44783659055526e-07,2.45154287373546e-05,1.9636578879665e-05,"ANAPC11/BUB1B/CDC20/CDC23/CDK1/MAD2L1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/UBE2C",15
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","25/359","173/7589",4.88376571001079e-07,2.54227137237784e-05,2.03633038084075e-05,"CCNB1/CCNB2/CDK1/CENPF/FOXM1/HMMR/MYBL2/NEK2/PKMYT1/PLK1/PPP1CB/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/RAB8A/SKP1/TPX2/TUBA1C/TUBG1/YWHAG",25
"R-HSA-176417","R-HSA-176417","Phosphorylation of Emi1","5/359","6/7589",1.33013137002062e-06,6.55964786162801e-05,5.25420314030306e-05,"CCNB1/CDC20/CDK1/FZR1/PLK1",5
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","29/359","239/7589",2.45053400161339e-06,0.000114807517975587,9.19595127973867e-05,"ABI1/ABI2/ACTR2/ACTR3/BUB1/BUB1B/CDC20/CDCA8/CDH1/CENPE/CENPF/CENPO/DIAPH3/KIF18A/KIF2C/MAD2L1/NUP37/PFN2/PLK1/PPP1CB/PRC1/RCC2/RHOQ/SFN/TUBA1C/YWHAG/YWHAZ/ZWILCH/ZWINT",29
"R-HSA-174178","R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","14/359","68/7589",2.61278906522873e-06,0.000116580159719968,9.33793786219591e-05,"ANAPC11/CDC20/CDC23/FZR1/PLK1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/UBE2C",14
"R-HSA-156711","R-HSA-156711","Polo-like kinase mediated events","7/359","16/7589",3.95111699438328e-06,0.000168281664715324,0.000134791694593076,"CCNB1/CCNB2/CENPF/FOXM1/MYBL2/PKMYT1/PLK1",7
"R-HSA-5663220","R-HSA-5663220","RHO GTPases Activate Formins","18/359","113/7589",5.00657084330376e-06,0.000203963342616331,0.00016337231172886,"BUB1/BUB1B/CDC20/CDCA8/CENPE/CENPF/CENPO/DIAPH3/KIF18A/KIF2C/MAD2L1/NUP37/PFN2/PLK1/RCC2/TUBA1C/ZWILCH/ZWINT",18
"R-HSA-6811434","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic","15/359","83/7589",6.37099552138964e-06,0.000248734283480921,0.000199233324857492,"ARF3/ARF5/CENPE/COPB2/KIF11/KIF18A/KIF20A/KIF23/KIF2C/KIF4A/KIFC1/RAB1A/TMED2/TMED7/TUBA1C",15
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","6/359","12/7589",7.79564152884954e-06,0.000292180644501281,0.000234033364634515,"CCNB1/CDK1/CHEK1/SFN/YWHAG/YWHAZ",6
"R-HSA-8852276","R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","13/359","65/7589",8.37257366102681e-06,0.000301734673860851,0.000241686033211017,"CCNB1/CCNB2/CDK1/PLK1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/TUBA1C",13
"R-HSA-70171","R-HSA-70171","Glycolysis","8/359","24/7589",8.75559856524126e-06,0.000303851698356706,0.000243381745692671,"ALDOA/ENO1/GAPDH/GPI/HK2/PFKP/PGK1/TPI1",8
"R-HSA-70263","R-HSA-70263","Gluconeogenesis","8/359","25/7589",1.23497763747849e-05,0.000413276445113339,0.000331029720121115,"ALDOA/ENO1/GAPDH/GPI/MDH1/PGK1/SLC25A1/TPI1",8
"R-HSA-69239","R-HSA-69239","Synthesis of DNA","15/359","91/7589",2.03189705773534e-05,0.000656512945895865,0.00052585938372606,"CDT1/FEN1/FZR1/MCM4/PCNA/POLE3/PRIM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",15
"R-HSA-69478","R-HSA-69478","G2/M DNA replication checkpoint","4/359","5/7589",2.37190701471945e-05,0.000722683619079816,0.000578861338430499,"CCNB1/CCNB2/CDK1/PKMYT1",4
"R-HSA-174113","R-HSA-174113","SCF-beta-TrCP mediated degradation of Emi1","11/359","52/7589",2.39094900656076e-05,0.000722683619079816,0.000578861338430499,"CDC20/FZR1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SKP1",11
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","18/359","127/7589",2.63214440244003e-05,0.000770724782839471,0.000617341762809125,"CCNB1/CCNB2/CDK1/CHEK1/EXO1/MCM4/PKMYT1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SFN/YWHAG/YWHAZ",18
"R-HSA-174154","R-HSA-174154","APC/C:Cdc20 mediated degradation of Securin","12/359","63/7589",3.13095534911174e-05,0.000889001564278091,0.000712080116081872,"ANAPC11/CDC20/CDC23/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/UBE2C",12
"R-HSA-69242","R-HSA-69242","S Phase","17/359","118/7589",3.55616341993592e-05,0.000980036801317633,0.000784998302914647,"CDCA5/CDT1/FEN1/FZR1/MCM4/PCNA/POLE3/PRIM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SKP1",17
"R-HSA-69306","R-HSA-69306","DNA Replication","15/359","98/7589",5.00401213029686e-05,0.00133964553316805,0.00107304079666215,"CDT1/FEN1/FZR1/MCM4/PCNA/POLE3/PRIM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",15
"R-HSA-69206","R-HSA-69206","G1/S Transition","16/359","110/7589",5.35154111064621e-05,0.00138460582981498,0.0011090534816133,"CCNB1/CDK1/CDT1/MCM4/PCNA/POLE3/PRIM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/RRM2/SKP1",16
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","18/359","134/7589",5.46749367162799e-05,0.00138460582981498,0.0011090534816133,"CCNB1/CDK1/CDT1/MCM4/MYBL2/PCNA/POLE3/PRIM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/RRM2/SKP1/TOP2A",18
"R-HSA-72312","R-HSA-72312","rRNA processing","21/359","173/7589",6.1511132550135e-05,0.00151673503156517,0.00121488746560239,"BOP1/DCAF13/DDX47/DKC1/EXOSC6/IMP4/ISG20L2/KIAA0391/KRR1/PNO1/RPL21/RPL36/RPL7/RPP14/RPS10/RPS26/LOC101929876/TRMT112/TSR1/UTP18/WDR43",21
"R-HSA-5663205","R-HSA-5663205","Infectious disease","33/359","344/7589",7.48663789020698e-05,0.00179871274439076,0.00144074839830434,"CD9/CDH1/CHMP4C/EIF2AK2/FEN1/HMGA1/KPNA2/KPNA4/MAP2K1/NCBP2/NMT1/NUP37/NUP62/POLR2D/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/RAN/RCC1/RPL21/RPL36/RPL7/RPS10/RPS26/LOC101929876/SKP1/VAMP1/XRCC6",33
"R-HSA-179409","R-HSA-179409","APC-Cdc20 mediated degradation of Nek2A","7/359","24/7589",8.59997892731906e-05,0.00201454506372449,0.00161362762504697,"ANAPC11/BUB1B/CDC20/CDC23/MAD2L1/NEK2/UBE2C",7
"R-HSA-8868773","R-HSA-8868773","rRNA processing in the nucleus and cytosol","20/359","167/7589",0.000111120497397315,0.00251753727696027,0.0020165186524436,"BOP1/DCAF13/DDX47/DKC1/EXOSC6/IMP4/ISG20L2/KRR1/PNO1/RPL21/RPL36/RPL7/RPP14/RPS10/RPS26/LOC101929876/TRMT112/TSR1/UTP18/WDR43",20
"R-HSA-174084","R-HSA-174084","Autodegradation of Cdh1 by Cdh1:APC/C","11/359","61/7589",0.000112845854463534,0.00251753727696027,0.0020165186524436,"ANAPC11/CDC23/FZR1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/UBE2C",11
"R-HSA-176412","R-HSA-176412","Phosphorylation of the APC/C","6/359","18/7589",0.000122875237765947,0.00261668404060665,0.00209593407959618,"ANAPC11/CCNB1/CDC23/CDK1/PLK1/UBE2C",6
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","6/359","18/7589",0.000122875237765947,0.00261668404060665,0.00209593407959618,"CARM1/CCNB1/CDK1/PCNA/SFN/ZNF385A",6
"R-HSA-68949","R-HSA-68949","Orc1 removal from chromatin","11/359","62/7589",0.000131479424648582,0.00267817871512437,0.00214519061268739,"CDT1/FZR1/MCM4/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",11
"R-HSA-69052","R-HSA-69052","Switching of origins to a post-replicative state","11/359","62/7589",0.000131479424648582,0.00267817871512437,0.00214519061268739,"CDT1/FZR1/MCM4/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",11
"R-HSA-72163","R-HSA-72163","mRNA Splicing - Major Pathway","19/359","157/7589",0.000143155064327683,0.00285396372925614,0.00228599240460555,"CHERP/CPSF3/CSTF1/CSTF3/DHX9/EFTUD2/HNRNPH2/HNRNPL/ISY1/NCBP2/POLR2D/PRPF19/RNPS1/SF3B4/SNRNP27/SNRPB/SNRPD1/SNRPF/U2AF1L4",19
"R-HSA-69615","R-HSA-69615","G1/S DNA Damage Checkpoints","11/359","63/7589",0.000152669205085738,0.00294218245201706,0.00235665459561665,"CHEK1/MDM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/ZNF385A",11
"R-HSA-2980767","R-HSA-2980767","Activation of NIMA Kinases NEK9, NEK6, NEK7","4/359","7/7589",0.000153860128227146,0.00294218245201706,0.00235665459561665,"CCNB1/CCNB2/CDK1/PLK1",4
"R-HSA-141405","R-HSA-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","6/359","19/7589",0.000172489191473546,0.00316906612570024,0.00253838583117932,"ANAPC11/BUB1B/CDC20/CDC23/MAD2L1/UBE2C",6
"R-HSA-141430","R-HSA-141430","Inactivation of APC/C via direct inhibition of the APC/C complex","6/359","19/7589",0.000172489191473546,0.00316906612570024,0.00253838583117932,"ANAPC11/BUB1B/CDC20/CDC23/MAD2L1/UBE2C",6
"R-HSA-69300","R-HSA-69300","Removal of licensing factors from origins","11/359","64/7589",0.000176692378513723,0.00318386074360305,0.00255023615142276,"CDT1/FZR1/MCM4/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",11
"R-HSA-68874","R-HSA-68874","M/G1 Transition","12/359","75/7589",0.000183584151597948,0.00318552500087551,0.00255156920252119,"CDT1/MCM4/POLE3/PRIM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",12
"R-HSA-69002","R-HSA-69002","DNA Replication Pre-Initiation","12/359","75/7589",0.000183584151597948,0.00318552500087551,0.00255156920252119,"CDT1/MCM4/POLE3/PRIM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",12
"R-HSA-983189","R-HSA-983189","Kinesins","9/359","45/7589",0.000209158394582024,0.00355649606158232,0.00284871279212289,"CENPE/KIF11/KIF18A/KIF20A/KIF23/KIF2C/KIF4A/KIFC1/TUBA1C",9
"R-HSA-8856688","R-HSA-8856688","Golgi-to-ER retrograde transport","15/359","111/7589",0.000212554727266393,0.00355649606158232,0.00284871279212289,"ARF3/ARF5/CENPE/COPB2/KIF11/KIF18A/KIF20A/KIF23/KIF2C/KIF4A/KIFC1/RAB1A/TMED2/TMED7/TUBA1C",15
"R-HSA-69618","R-HSA-69618","Mitotic Spindle Checkpoint","6/359","20/7589",0.000236682569226395,0.00389072925201987,0.00311642976654515,"ANAPC11/BUB1B/CDC20/CDC23/MAD2L1/UBE2C",6
"R-HSA-69304","R-HSA-69304","Regulation of DNA replication","11/359","67/7589",0.000268860949321683,0.00434349499162788,0.00347908996127696,"CDT1/FZR1/MCM4/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",11
"R-HSA-72172","R-HSA-72172","mRNA Splicing","19/359","165/7589",0.00027539923687889,0.00437371330433084,0.00350329448518552,"CHERP/CPSF3/CSTF1/CSTF3/DHX9/EFTUD2/HNRNPH2/HNRNPL/ISY1/NCBP2/POLR2D/PRPF19/RNPS1/SF3B4/SNRNP27/SNRPB/SNRPD1/SNRPF/U2AF1L4",19
"R-HSA-162658","R-HSA-162658","Golgi Cisternae Pericentriolar Stack Reorganization","5/359","14/7589",0.000323623343971119,0.00505391788834897,0.00404813060090189,"CCNB1/CCNB2/CDK1/PLK1/RAB1A",5
"R-HSA-109581","R-HSA-109581","Apoptosis","18/359","155/7589",0.000357794678764255,0.00549596088528045,0.00440220200101664,"APPL1/CDH1/DSG2/DSP/LMNB1/NMT1/OPA1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SFN/YWHAG/YWHAZ",18
"R-HSA-5358346","R-HSA-5358346","Hedgehog ligand biogenesis","10/359","59/7589",0.000390156616837382,0.00573618354310993,0.00459461761078175,"ADAM17/P4HB/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",10
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","10/359","59/7589",0.000390156616837382,0.00573618354310993,0.00459461761078175,"CDT1/MCM4/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",10
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","32/359","360/7589",0.000391799089390646,0.00573618354310993,0.00459461761078175,"ABI1/ABI2/ACTR2/ACTR3/ARHGAP11A/ARHGEF18/BUB1/BUB1B/CDC20/CDCA8/CDH1/CENPE/CENPF/CENPO/DIAPH3/ECT2/KIF18A/KIF2C/MAD2L1/NUP37/PFN2/PLK1/PPP1CB/PRC1/RCC2/RHOQ/SFN/TUBA1C/YWHAG/YWHAZ/ZWILCH/ZWINT",32
"R-HSA-180534","R-HSA-180534","Vpu mediated degradation of CD4","9/359","49/7589",0.000410201759097603,0.00587912509729833,0.00470911216578521,"PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SKP1",9
"R-HSA-174048","R-HSA-174048","APC/C:Cdc20 mediated degradation of Cyclin B","6/359","22/7589",0.000420385679315889,0.00587912509729833,0.00470911216578521,"ANAPC11/CCNB1/CDC20/CDC23/CDK1/UBE2C",6
"R-HSA-69273","R-HSA-69273","Cyclin A/B1 associated events during G2/M transition","6/359","22/7589",0.000420385679315889,0.00587912509729833,0.00470911216578521,"CCNB1/CCNB2/CDK1/FOXM1/PKMYT1/PLK1",6
"R-HSA-450531","R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","12/359","82/7589",0.000432063512855567,0.00595358105214215,0.00476875053662568,"EIF4G1/EXOSC6/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SET/YWHAZ",12
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","18/359","158/7589",0.000452772583074256,0.00607501928833883,0.00486602117911092,"APPL1/CDH1/DSG2/DSP/LMNB1/NMT1/OPA1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SFN/YWHAG/YWHAZ",18
"R-HSA-169911","R-HSA-169911","Regulation of Apoptosis","9/359","50/7589",0.000479777403774892,0.00607501928833883,0.00486602117911092,"OPA1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",9
"R-HSA-68827","R-HSA-68827","CDT1 association with the CDC6:ORC:origin complex","9/359","50/7589",0.000479777403774892,0.00607501928833883,0.00486602117911092,"CDT1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",9
"R-HSA-69601","R-HSA-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A","9/359","50/7589",0.000479777403774892,0.00607501928833883,0.00486602117911092,"CHEK1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",9
"R-HSA-69610","R-HSA-69610","p53-Independent DNA Damage Response","9/359","50/7589",0.000479777403774892,0.00607501928833883,0.00486602117911092,"CHEK1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",9
"R-HSA-69613","R-HSA-69613","p53-Independent G1/S DNA damage checkpoint","9/359","50/7589",0.000479777403774892,0.00607501928833883,0.00486602117911092,"CHEK1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",9
"R-HSA-6791226","R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","18/359","159/7589",0.000488943186026037,0.00610853020408529,0.00489286304051318,"BOP1/DCAF13/DDX47/EXOSC6/IMP4/ISG20L2/KRR1/PNO1/RPL21/RPL36/RPL7/RPP14/RPS10/RPS26/LOC101929876/TSR1/UTP18/WDR43",18
"R-HSA-69563","R-HSA-69563","p53-Dependent G1 DNA Damage Response","10/359","61/7589",0.000514775700747325,0.00626421859221095,0.00501756766415369,"MDM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/ZNF385A",10
"R-HSA-69580","R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","10/359","61/7589",0.000514775700747325,0.00626421859221095,0.00501756766415369,"MDM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/ZNF385A",10
"R-HSA-450408","R-HSA-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA","9/359","51/7589",0.00055876023426034,0.00671228640387101,0.00537646487216765,"EIF4G1/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",9
"R-HSA-69541","R-HSA-69541","Stabilization of p53","9/359","52/7589",0.000648087974830598,0.00759073040520338,0.00608008850071337,"MDM2/PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4",9
"R-HSA-8854050","R-HSA-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","9/359","52/7589",0.000648087974830598,0.00759073040520338,0.00608008850071337,"PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SKP1",9
"R-HSA-72203","R-HSA-72203","Processing of Capped Intron-Containing Pre-mRNA","21/359","208/7589",0.000801462676871841,0.00927124108924586,0.00742615839648632,"CHERP/CPSF3/CSTF1/CSTF3/DHX9/EFTUD2/HNRNPH2/HNRNPL/ISY1/NCBP2/NUP37/NUP62/POLR2D/PRPF19/RNPS1/SF3B4/SNRNP27/SNRPB/SNRPD1/SNRPF/U2AF1L4",21
"R-HSA-390450","R-HSA-390450","Folding of actin by CCT/TriC","4/359","10/7589",0.00082388896074603,0.00941443849047597,0.00754085788205288,"CCT3/CCT5/CCT6A/CCT7",4
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","5/359","17/7589",0.00088922083816817,0.0100385533176334,0.00804076674209138,"CCT3/CCT5/CCT6A/CCT7/TUBA1C",5
"R-HSA-5610783","R-HSA-5610783","Degradation of GLI2 by the proteasome","9/359","56/7589",0.00112958013837271,0.0123071696471539,0.00985790255397485,"PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SKP1",9
"R-HSA-5610785","R-HSA-5610785","GLI3 is processed to GLI3R by the proteasome","9/359","56/7589",0.00112958013837271,0.0123071696471539,0.00985790255397485,"PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SKP1",9
"R-HSA-5676590","R-HSA-5676590","NIK-->noncanonical NF-kB signaling","9/359","56/7589",0.00112958013837271,0.0123071696471539,0.00985790255397485,"PSMA1/PSMA6/PSMD11/PSMD12/PSMD14/PSMD2/PSME3/PSME4/SKP1",9
